business_id,name,city,state,postal_code,stars,review_count,is_open
EjAJaNB7cr10jDE2FdMRZw,Dunkin',Phoenix,AZ,85024,1.5,80.0,1
oL-TGyXWfpgr2YR0uTc0Zg,Panera Bread,Phoenix,AZ,85034,2.0,55.0,1
pwcxRdU_8xUVfhKlXsDHyg,Tacos La Lomita,Phoenix,AZ,85037,3.0,22.0,1
yfMK1YGTDsiD-fE5JJtzWg,Bashas',Phoenix,AZ,85028,3.0,23.0,1
akySq01rZ2PRBBrafMfLuw,Arizona Club,Phoenix,AZ,85004,4.0,6.0,0
y43u5SPsQ3coLrIFi6hTeA,Copper Door,Phoenix,AZ,85004,3.5,6.0,0
5OZS7Sz7oX6XBL7KZE0G1Q,Jasmine Thai Cuisine,Phoenix,AZ,85013,3.5,97.0,0
UVyPQEYavZuj_CBarfWeFg,Monroe's Hot Chicken,Phoenix,AZ,85003,4.0,228.0,1
xywadi1Prn2yEolyVoss6w,Subway Restaurants,Phoenix,AZ,85016,2.5,11.0,1
fDe1ZAfFfeV70ngBdG9gog,Chili's Too,Phoenix,AZ,85073,2.5,29.0,0
1JmSxEQZQn1AitoNHxvHBQ,Dairy Queen Grill & Chill,Phoenix,AZ,85044,3.5,37.0,1
0KpoeCt1E-SQsUBwtjLAEw,Athens Pita & Greek Grill,Phoenix,AZ,85004,3.0,25.0,0
yMwsq6AtKjl2VKejZIzjgg,Dad's Catering Services,Phoenix,AZ,85020,3.5,17.0,1
bASTlm60RqIksYEmUgDFDQ,Tacos Huicho,Phoenix,AZ,85032,4.0,98.0,1
0cjSdDntuRKGqt5ek_QzCA,Hi-Health Supermart - Deer Valley Center,Phoenix,AZ,85023,4.5,9.0,0
f8UI8X50UbxVjYccMfI1Vw,Smart & Final,Phoenix,AZ,85016,3.0,,1
Nm-5ylHYI20vvK9u6-SKXw,JJ's Grill,Phoenix,AZ,85037,3.0,61.0,0
Q4n0Olo50fIhi6a5apuraA,Rott n' Grapes RoRo,Phoenix,AZ,85003,4.5,150.0,0
_aFeu-DkTUWnqs0CfRKsCA,Subway Restaurants,Phoenix,AZ,85051,2.0,4.0,1
TdjydrOFUSMUsTKdlXW6aQ,New Garden Restaurant,Phoenix,AZ,85004,4.0,77.0,1
xd1JeV7oqs47Fra9qtJoGQ,Filiberto's Mexican Food,Phoenix,AZ,85031,3.5,18.0,1
tuv-XKXejzGNzkRqNFCKiQ,Terra Java,Phoenix,AZ,85018,4.0,46.0,0
bWjAFePgWj4op9VwUtKU6w,Little King of Kings,Phoenix,AZ,85007,4.0,6.0,0
vWHKGoI4YnH1_Bju6Fm1OA,Ghost Lounge,Phoenix,AZ,85004,3.0,31.0,0
7wgNlcLTfQq8CHBob7AGHg,Panda Express,Phoenix,AZ,85032,3.0,34.0,1
hncn_z4TKAHPhdofrGV1Ag,Uptown Plaza,Phoenix,AZ,85012,5.0,5.0,1
OFacUbdk0t-GJ83GQ83LOw,Qdoba Mexican Grill,Phoenix,AZ,85012,3.5,30.0,0
zU63bs3Ofe8y1peOgOFJaA,Connolly's Sports Grill,Phoenix,AZ,85085,3.5,150.0,1
IPx92I5qQhYr7iqfKC_FFA,Panera Bread,Phoenix,AZ,85016,2.5,30.0,1
Z3CRUjQAFnjL4OAez0MIUA,Salsitas,Phoenix,AZ,85037,3.5,19.0,1
qfr7bHu1-VXUTQWXoSMf9g,The Play Factory,Phoenix,AZ,85050,2.5,116.0,0
bZaVMkkaXFc0xpnOkacWsg,Gino's Pizza,Phoenix,AZ,85042,2.5,40.0,1
VRTQMh7wVgmzg96YttL3mQ,Cold Beers & Cheeseburgers,Phoenix,AZ,85014,3.5,355.0,1
Ak08F6RqjHYmVCzweBbTrQ,Wild Thaiger,Phoenix,AZ,85004,4.0,721.0,1
4jBn52rNf9CG3uHbFEFaVg,Pinky's Cafe,Phoenix,AZ,85022,3.5,8.0,0
JxxZ3rWz4uqbdfIyP22E3g,The Dipping Well,Phoenix,AZ,85041,4.0,4.0,0
P00x4L4vTRNsKL-UA4EtCw,Trailhead Bike Cafe,Phoenix,AZ,85016,4.0,94.0,1
tnZ_qZtKcrCWXA8XUMRF-Q,Buffalo Browns Wings and Things,Phoenix,AZ,85008,3.5,15.0,0
7iGqep3bONVhl8Dfhc32wQ,McDonald's,Phoenix,AZ,85085,2.0,17.0,1
cq6SQkWKVT3TH-6YzGFn4g,George's Famous Gyros & Pasta,Phoenix,AZ,85027,4.5,218.0,1
jghGSTNS_CNfQzMSJDaySA,B-51 Chevron,Phoenix,AZ,85043,4.0,7.0,1
T7Z309DN9kbkhFTCCXt1Ag,Julio's Too,Phoenix,AZ,85032,3.0,49.0,1
vg4ynLZ0yJ89pT4s_CEMzQ,Five Guys,Phoenix,AZ,85042,3.5,29.0,1
lK3XIcKz_cdFZGUxzdyYww,Caffio Espresso Bar,Phoenix,AZ,85001,5.0,6.0,1
rWvn5iE53sHqRXPyzWc0TQ,Uncle Tony's Pizza,Phoenix,AZ,85021,4.0,100.0,1
pr4ZaLR1Zxi7InMCPYMm-A,COFCO Chinese Culture Center,Phoenix,AZ,85008,3.5,52.0,0
jvwzhzA9vsfJHCdlbLkHZw,Little Shanghai,Phoenix,AZ,85018,3.5,,0
rPY4bukI1QdfJc-1OCAwLg,Carl's Jr 7081,Phoenix,AZ,85053,2.0,24.0,1
-YR7K3rw6VAQ1-MjslvsoQ,Eastwind Sushi & Grill,Phoenix,AZ,85032,3.0,185.0,1
vh3ymzbLEkqPHw0-IouMEw,Pete's Fish & Chips,Phoenix,AZ,85008,3.5,3.0,0
rPqBgtehp4I-VmFyQQmyzQ,Hatch-it Green Chile Burgers & Tacos,Phoenix,AZ,85013,4.5,115.0,1
R2GxA0LslohJIOEndoFXYw,Marshall's Fine Dining,Phoenix,AZ,85022,4.0,13.0,0
rjlAUHT8B6KhKAmkZqS1xw,Ladera Taverna y Cocina,Phoenix,AZ,85020,4.5,472.0,1
rGt76zQHjSaOuOrj31EO6Q,Wingstop,Phoenix,AZ,85015,3.0,57.0,1
DZfFFSVFVJVxs3vfFVVf0w,Famous Ray's Pizza,Phoenix,AZ,85022,4.0,251.0,1
JicUTkFJFuMLmVxGRMzA5A,Mendy's Place,Phoenix,AZ,85027,3.5,20.0,1
nj8W3FI5Fwg7TA5duszeGw,Islands Restaurant,Phoenix,AZ,85032,3.5,47.0,0
4BteGRw4rpOPFeyf2hEoRA,Walgreens,Phoenix,AZ,85023,2.5,13.0,1
caBiQN3OwW4P3hfUFm2vQw,Panda Express,Phoenix,AZ,85022,2.5,48.0,1
UMumS5Dy3wVgZ13pgSKOuw,Mama's Cold Brew,Phoenix,AZ,,5.0,19.0,1
fYDzrVfx9uSbX7xmBVx-Hg,Church's Chicken,Phoenix,AZ,85029,3.5,22.0,1
9SNebKqP9jtwM7ebzsu3nA,Best Wok Chinese Restaurant,Phoenix,AZ,85035,3.0,35.0,1
sx2NuwV_ztA62nv2c5ZcNQ,Circle K,Phoenix,AZ,85032,3.5,7.0,1
XngwPRynytzSPJoVlawnjQ,Safeway,Phoenix,AZ,85013,2.5,105.0,1
lody-V-zjxBxockQnFq9SA,Verdura,Phoenix,AZ,85014,4.5,230.0,1
tT5kEAq2DFTKqc6mJ9ptCg,Gyro House 32,Phoenix,AZ,85032,4.5,72.0,1
H3Gastz2T6iiSRGmlbtoXQ,Stingray Sushi,Phoenix,AZ,85016,3.0,443.0,0
38NdQw6TOZvsZfkh2rvdSg,Circle K,Phoenix,AZ,85032,1.5,5.0,1
dNuWjWeEBmPS4xmt2iI-EQ,Xanadu Coffee,Phoenix,AZ,85013,5.0,4.0,1
Pwl45nZjCvDCBVIsI-iG1g,Mariscos Ensenada 4,Phoenix,AZ,85033,2.5,12.0,1
h0bxE_VmJJvKKEEm4-NFRA,Chula Seafood,Phoenix,AZ,85012,4.0,132.0,1
jspgVJaiyobeUq6EMhmO-w,Upper Crust Pizza Midtown,Phoenix,AZ,85016,3.5,78.0,0
ZIdR-IopAtU5PH_mGtUAbw,Ben Brothers Market,Phoenix,AZ,85006,3.5,14.0,1
gHutuGMMMH-5Qv9DbemLFw,Scott's Generations Restaurant & Delicatessen,Phoenix,AZ,85020,3.5,219.0,0
gpyNcwOZhz3FUsjhgU30hQ,Smokehouse Bar & Grill,Phoenix,AZ,85032,3.5,46.0,0
FOPC6-f4TIoGj1eJHMJbRQ,Cutie,Phoenix,AZ,85032,5.0,58.0,1
1-L3RfFTq4tA0kl73K1l0g,MAD Greens - Central Ave & Camelback,Phoenix,AZ,85012,4.0,91.0,1
SJbXs2aVMhFawgjCcbH8aQ,KOVO Modern Mediterranean,Phoenix,AZ,85028,4.5,196.0,1
jvdZQPW2AwJOHYbQYPZq3A,Domino's Pizza,Phoenix,AZ,85017,2.0,24.0,1
IZUDXIq5SULhQ5RGLCdB7g,Mr Mesquite Taqueria,Phoenix,AZ,85054,4.0,263.0,1
SvlTuwslYKdqvqWtDe2dgA,Aioli Gourmet Burgers,Phoenix,AZ,85028,4.5,339.0,1
V6W-UcMeWbUmVX-0wVAxNg,Edible Arrangements,Phoenix,AZ,85022,3.0,15.0,1
HcGBngbEnBdPKMwaf2iuRg,Subway Restaurants,Phoenix,AZ,85308,3.0,11.0,1
DE_ctc1KSo7937A-kVBsEQ,Kneaders Bakery & Cafe,Phoenix,AZ,85018,3.5,96.0,1
d3FAxA8Su34pGHjaIcl5lw,Filiberto's Mexican Food,Phoenix,AZ,85017,2.0,16.0,1
80Zvj5VvH46l3kGXZ5mbdQ,CBD Store AZ,Phoenix,AZ,85012,4.5,13.0,1
P15Y-FxUOWjPVTrfiUpugg,Basis New American,Phoenix,AZ,85022,4.0,,0
iwh-33qk0BqMcp3qnMLOBg,Irie Jamaica Restaurant,Phoenix,AZ,85040,3.5,8.0,0
zpvwzjNkBe5pmt8GzJcuqA,Fractured Prune,Phoenix,AZ,85003,4.0,66.0,0
X92XkmKWt5TjNiD2m6tadg,Jack in the Box,Phoenix,AZ,85015,2.0,7.0,1
rqAZ3EyUVqxG0x6eD1Zw3Q,Cactus Corn,Phoenix,AZ,85003,4.0,9.0,1
xhVxf5HSlCAqpyG8OuNptg,Starbucks,Phoenix,AZ,85018,2.5,32.0,1
r7p-8e89IVunsNElJRjFBQ,My Greek Corner,Phoenix,AZ,85027,3.0,5.0,0
hHx3Z8O9_R_ymK4mbvK7AQ,Fry's Food Store,Phoenix,AZ,85018,2.5,70.0,1
Y8rgiVhjpdbtcn83UVaVcg,Burger King,Phoenix,AZ,85020,1.5,19.0,1
hCeDhb2p5L7Nkvgn7WeRCw,Semiramis Restaurant & Cafe,Phoenix,AZ,85032,4.0,5.0,0
GQEPgb0jZ-RSndjFSK6Q4A,Walgreens,Phoenix,AZ,85018,3.0,18.0,1
gojqK2LbOCCQhGACXeTAsA,Starbucks,Phoenix,AZ,85016,3.0,63.0,1
r6apfvgfl9lCFEjpnXnnxg,zpizza,Phoenix,AZ,85003,3.5,137.0,0
G8xEdRK5m3fhETktIaDbFQ,Native Grill & Wings,Phoenix,AZ,85085,2.5,38.0,1
vclxHtRUZja24QFmsXdKTg,Press Italian Street Food,Phoenix,AZ,85008,4.0,4.0,0
Oh1s-LpxUF9HswZ0zhGPPA,McDonald's,Phoenix,AZ,85339,,,1
-zhywnaBiGRNcr6kbDagBQ,Taqueria Don Pancho,Phoenix,AZ,85033,4.5,35.0,1
E8vu8qm6r5NuuO_Cw-jzyQ,McDonald's,Phoenix,AZ,85331,1.5,39.0,1
tvpWoW2jMU5K-BrJTJnIpg,Rimrock Bar & Grille,Phoenix,AZ,85034,3.0,41.0,1
67sq73gTdgHN0atGtIgDtA,Great Wall Buffet,Phoenix,AZ,85029,2.0,26.0,0
qVpfhkHMvF9Rlwe9dqPlBg,Carniceria Mi Casita,Phoenix,AZ,85015,3.5,3.0,1
lHgr2wxDiOcEt3n40BcKmg,Napoleon Bakery,Phoenix,AZ,85053,4.5,,0
Sv1XtPN-utoenqdIn9ZMyQ,Tacos De Juarez,Phoenix,AZ,85006,4.0,109.0,0
wqfoHSoMYvANu9_Vz7GJzg,Subway Restaurants,Phoenix,AZ,85043,2.5,9.0,1
P_ilOWgHj2DMSSZSDtvzbg,Sky Lounge,Phoenix,AZ,85004,2.5,35.0,0
LUDX--wfStrKavGyitk4nA,The Keg Steakhouse + Bar - Desert Ridge,Phoenix,AZ,85050,4.0,501.0,1
I7HGSg1OfAbO9X-mbDYdxg,Shorty's Sandwich Shop,Phoenix,AZ,85040,4.0,66.0,1
B5SJ5I2JVN4zQ2koMhyFjQ,Handy Hero Services,Phoenix,AZ,85042,4.0,19.0,1
fskIA-YRflPnwHWL7Q8bLg,Havana Cafe,Phoenix,AZ,85018,3.5,178.0,0
zLcarNPsB3Z2olCEjwbLuQ,Shenanigans Bar & Grill,Phoenix,AZ,85023,3.5,24.0,0
0CZ4opKkec9yAS8qmXoWdA,Ric's Smokehouse BBQ & Grill,Phoenix,AZ,85027,3.0,72.0,0
O1iooQB4W8uHKvnyl3ILHw,L&L Hawaiian BBQ,Phoenix,AZ,85027,3.0,205.0,1
jCH9apTQiLZVcnuBTY0aRg,WooKar Water 'n Ice,Phoenix,AZ,85032,3.0,5.0,0
GlgwAS4tDzB36Q7JlBr7fw,Dunkin',Phoenix,AZ,85032,2.5,,1
wkURdY5zedHAQdiy9PhV7g,Center City Catering,Phoenix,AZ,85032,5.0,3.0,1
BEc3HRXw8xSEL2C6e47jRQ,Sheraton Grand at Wild Horse Pass,Phoenix,AZ,85226,3.5,253.0,1
TEqsEqIRFSQdDm8jwPHdkw,Waffle House,Phoenix,AZ,85034,3.5,3.0,0
WEpu2goj7QggSgL_nP2EMg,Oaxaca Restaurante Y Cantina,Phoenix,AZ,85007,3.0,32.0,0
fngEhtJ9GjcZFc5jb6fncA,Sushi Nakano,Phoenix,AZ,85048,4.5,159.0,1
smdGDx5PS2Nt67FXYAQSUA,Little Caesars,Phoenix,AZ,85032,3.0,10.0,0
I_yUsLg-txo6U_-_AWZKEQ,Town & Country Farmers Market,Phoenix,AZ,85016,2.5,9.0,0
2DmTw0k3bcXuHdAyxO_bkw,Tryst Cafe - Phoenix,Phoenix,AZ,85050,4.0,671.0,1
daLsASi-J8zee8cpZSnqjQ,Eribertos Mexican Food,Phoenix,AZ,85022,3.0,58.0,1
T8hVrSofPfRL3ivEav1SuA,Tariq Restaurant,Phoenix,AZ,85008,4.0,7.0,0
gx57sjNkxx4pom58gniAew,Dunkin',Phoenix,AZ,85037,2.0,86.0,1
aIZQF2UCLv6ru-zsPK4H2Q,Texas BBQ House,Phoenix,AZ,85040,,394.0,1
T7Ooz3M4PVhbaFs0Qspj4w,Sherrye's Kitchen,Phoenix,AZ,85041,5.0,4.0,1
lliQjBAUuy8RHoG7D6mBUg,Scooptopia,Phoenix,AZ,85012,5.0,47.0,1
v1vcs-uSAQcjTFsHxS1dug,Bamboo House,Phoenix,AZ,85022,3.0,93.0,0
3BGzRYh6GQbZz3LGAGb-sQ,Gallagher's,Phoenix,AZ,85042,3.0,245.0,1
oZfNL6ZFdITqfwJzcE-LyA,Canton Wong #8,Phoenix,AZ,85042,3.5,63.0,1
nnWIDsp0iBRxwhjnWTYzjQ,McDonald's,Phoenix,AZ,85310,2.5,24.0,1
uWeFac6NQLwd2ZGexMA8jw,Kokomo Grills,Phoenix,AZ,85034,3.0,30.0,1
Z0ojefRCqnvVLdNUjSYA1g,Green Chile Grill,Phoenix,AZ,85027,4.5,27.0,1
m0yA_-AOt69sna770mWPGw,IT'SUGAR,Phoenix,AZ,85054,3.0,18.0,1
OMemu0U45_lEHmJ0l6AwOg,Skunk Creek Flats,Phoenix,AZ,85085,3.5,28.0,0
1Dfx3zM-rW4n-31KeC8sJg,Taco Bell,Phoenix,AZ,85016,,25.0,1
_GKMtL4zFOlNc0U3gljT0w,Momenti,Phoenix,AZ,85028,3.5,18.0,0
1hK-B5OL7KGemWYiHOCN4g,Starbucks,Phoenix,AZ,85051,3.5,6.0,0
XVt6qwgis5yYo9zElj1ygA,Soleil Bistro,Phoenix,AZ,85040,4.0,4.0,1
5-s0ESpKQeI50QIgcz8GGQ,Five Guys,Phoenix,AZ,85003,3.0,123.0,1
qv41uNpcTUIwePP4H8zyEg,Kool Jerk,Phoenix,AZ,85017,4.5,,0
5DDumAHRKumv3gZiPKW6iw,Nami,Phoenix,AZ,85006,4.5,768.0,1
Ayt0hEO4siFH8h4lsCa4VQ,Wildflower,Phoenix,AZ,85034,4.5,136.0,1
SaAtDmMKN_B5-8d-n5X86w,Indian Express,Phoenix,AZ,85027,3.5,11.0,0
p9-VjHUmpsobFoapkl2wzA,Sweet & Sassy Cakes,Phoenix,AZ,,2.5,5.0,1
INvxViyj-cwOVqHMEM6jvQ,Hibachi-San,Phoenix,AZ,85051,4.0,3.0,0
3aJqrnY4u86F5-Fn_vAy-g,Il Primo Pizza & Wings,Phoenix,AZ,85032,3.0,51.0,1
pd0v6sOqpLhFJ7mkpIaixw,Ike's Love & Sandwiches,Phoenix,AZ,85004,4.0,143.0,1
079CV1EE5WLdQqVEVYFeHQ,The Prime Chinese Restaurant,Phoenix,AZ,85013,4.0,170.0,1
-jKBFjNTbiafSdunQy6dlQ,Mandarin Super Buffet,Phoenix,AZ,85015,2.5,149.0,1
_287i8ZeEf0H1LiqPhyvBg,Yi's Chinese Restaurant,Phoenix,AZ,85023,4.5,151.0,1
TgjB-wlAVzol6HoDpE8KYg,Duza's Kitchen,Phoenix,AZ,85006,4.5,,0
pPNcs_59jNiQSs0Yq13bGw,Friday's Front Row Sports Grill,Phoenix,AZ,85004,3.0,149.0,1
a5d_-h81d0OjN24Duxh-Rw,Subway Restaurants,Phoenix,AZ,85015,2.5,9.0,1
cnfYugAYBFKgwDCTAVdViA,Pita Jungle,Phoenix,AZ,85085,3.5,324.0,1
08_PxnpSJO4Rxt05EYaAxg,D'licious Dishes,Phoenix,AZ,85013,4.5,45.0,0
IZFODW0fifph9urOnl6pGQ,King Coffee Roastery,Phoenix,AZ,85050,4.5,77.0,1
F3tkpZYL76NLOMD_YpmbMA,Tacos Mi Ranchito Mexican Grill,Phoenix,AZ,85042,4.5,9.0,1
BOoEeUitM6gn9t_t8TY3Aw,Breakroom Bar & Grill,Phoenix,AZ,85008,4.0,87.0,1
OZqAZkjhV_nyHsbnKaD1WQ,Christo's Ristorante,Phoenix,AZ,85014,4.0,231.0,1
0-CXwwVL-u0tc0FOuSExWQ,Press Coffee Food & Wine,Phoenix,AZ,85034,4.0,123.0,0
zKRAIVLNmtLsiqjYT2XAQw,Lucky's Burgers & Hotdog Grill,Phoenix,AZ,85054,4.0,99.0,0
TqFqZBdad2N0Kgf-NRKL9g,Pizza Hut,Phoenix,AZ,85022,2.5,,0
opKWjqkJH2_cq_9t3r1RSw,Quiznos,Phoenix,AZ,85024,3.0,20.0,1
2OKh-3ToognFAccCFAFJVg,Brennan's Pub & Grub,Phoenix,AZ,85032,3.5,69.0,1
yVBgxJoLTQyspbCNhvUuwA,Federico's Mexican Food,Phoenix,AZ,85339,3.0,42.0,1
Gz9SlLqxS6wnxPvgdOQNrA,Bitter & Twisted Cocktail Parlour,Phoenix,AZ,85003,4.0,1180.0,1
OvG9pbudLhmLkjrttGvhAQ,Firehouse Subs,Phoenix,AZ,85016,3.5,113.0,1
b5OTjiOjEg_UkmObTVnf2A,Schlotzsky's,Phoenix,AZ,85018,2.5,,1
sO2kZPPIlmp-c-APO7xCnw,High & Rye,Phoenix,AZ,85054,3.5,145.0,0
8hsbbZQLP1Ru7DceBxLi4A,Walmart Vision & Glasses,Phoenix,AZ,85032,3.0,6.0,1
cSymYaaNEmOmv6QLO3Yptw,Subway Restaurants,Phoenix,AZ,85009,2.5,9.0,1
IpLk18jwKGXYJ9Qre8ZkDg,Circle K,Phoenix,AZ,85007,,8.0,1
wYfTZelP5Kv3Kls4J9bnDQ,Subway Restaurants,Phoenix,AZ,85035,2.5,,1
MhwAKgF54Rwmm4vkdIb0Lw,Rubio's,Phoenix,AZ,85050,3.0,77.0,1
Yp1mu3l4Z8rdgsG3C2AlpA,Silver Dragon Chinese Restaurant,Phoenix,AZ,85021,4.0,3.0,0
pRWTB7aBItn67TxqwnF01A,68 Degrees Sabor,Phoenix,AZ,85035,,4.0,1
tMkLVD60GqCgQ392GWPHIA,Super Oscars,Phoenix,AZ,85018,3.5,36.0,1
4gxzgaLRMq2adG20JGdYkA,Greers Farm,Phoenix,AZ,85355,3.5,3.0,0
3e8eoaLIRYqPOZOlUFVMjw,W XYZ Bar,Phoenix,AZ,85034,3.5,3.0,1
0f5NHsmf7voKaFxjXmvfQQ,Taco Boy's,Phoenix,AZ,85004,,36.0,1
sKHDoLqDj99UuAP8ljSaTw,QDOBA Mexican Eats,Phoenix,AZ,85048,3.5,,1
JFFsRHoV0QIFawhg3Nn0ag,Fry's Pharmacy,Phoenix,AZ,85085,4.0,5.0,1
F4BeLoqWUU3n3jmY3UBf-Q,Roses Catering,Phoenix,AZ,85023,3.5,,1
yyOuY5jf_O-BNtLGPnV0gw,Chester's Chicken,Phoenix,AZ,85043,1.5,4.0,0
I6MRD0JkDDa74TbVOJ1ykw,Waffle House,Phoenix,AZ,85048,3.5,119.0,1
65kCKrnO3SulNYEen0itGg,Isa's Pizza,Phoenix,AZ,85022,4.0,156.0,1
L6ZPG8lO1tMGmHimSjuEMg,Noodle Bar,Phoenix,AZ,85003,,459.0,0
acD0l-j5Kr-edoO-_tcbyg,Baby Kay's Cajun Kitchen,Phoenix,AZ,85016,,144.0,0
_iLvWgQhFTjwly4gUJICWA,Jimmy & Joe's Pizzeria,Phoenix,AZ,85032,3.5,21.0,0
lplg8YB0HrOLHYaf77a83g,Jacked Ice,Phoenix,AZ,85283,5.0,14.0,1
viB8KE-lqVzuaeyh6M4Xhw,Vaqueros Carne Asada,Phoenix,AZ,85041,,71.0,1
uCO6aHdTqWwcPAU7bYih3Q,Krispy Krunchy Chicken,Phoenix,AZ,85008,1.0,9.0,0
txOOuDuj6m2fW-ietZRw0w,Da Burger Shack,Phoenix,AZ,85016,4.5,22.0,0
3K9u2FpHG9b7tWogqyEyWQ,Haldi Indian Cuisine,Phoenix,AZ,85032,4.0,137.0,0
pVcaSUJ0IcHvwKwETawT5A,Premium Burger,Phoenix,AZ,85032,4.0,17.0,0
Z7nGSKvjmHNRkXtoMxA3Jw,Logan's Roadhouse,Phoenix,AZ,85085,3.0,196.0,0
vUgCHg2pWUrbg_xrJZz6Lg,Desert Donuts,Phoenix,AZ,85086,4.5,276.0,1
0859wfd1BQHG46Zpwhc0ZQ,Oven + Vine,Phoenix,AZ,85003,4.5,298.0,1
TAyCOYufOJ4OtxyHqfdlfA,McDonald's,Phoenix,AZ,85033,2.0,19.0,1
AZdivItCJCjjc_H72dQLMA,Maskadores Taco Shop,Phoenix,AZ,85021,4.5,94.0,1
8reRvd7xjNMNizvbMsPvMg,Rally's,Phoenix,AZ,85013,2.0,68.0,1
bc-ODWDxA-CViK8Sho8-Og,Del Taco,Phoenix,AZ,85053,2.5,22.0,1
aODHarYXSvEkpCYsq_kfVA,Cave Creek Chevron,Phoenix,AZ,85032,1.5,10.0,1
BzZNKx6Des02RuAtT-uOPw,Fate 905,Phoenix,AZ,85004,3.0,85.0,0
ZF6jtYU3t6Srs3GBtabh_A,Extreme Pita,Phoenix,AZ,85054,4.0,28.0,0
-7Nkf8bUzdXNhEdgU9plhQ,Corny Masa,Phoenix,AZ,85005,4.5,8.0,0
TaH_zUFjBl81NiZeUqJQrQ,Starbucks,Phoenix,AZ,85032,3.0,25.0,1
fjvBTHjluJ_mo9BeHcHoBw,Applebee's Neighborhood Grill & Bar,Phoenix,AZ,85085,2.5,79.0,0
F8K9XTK3WN0i4G_EIXzY9g,Rice Paper on 7th,Phoenix,AZ,85006,4.0,180.0,1
PyRss2YxGHbRW7AuGuijGw,Cousins Subs,Phoenix,AZ,85024,2.5,,0
AUFFJBCh6spwBFJI6SnITg,Chen Wok Express,Phoenix,AZ,85021,3.0,46.0,1
rC3R1xtjJly5X1-aGeHD5g,The Bamboo Club,Phoenix,AZ,85050,3.0,5.0,0
Jy40ercZIQaNcz2qV3qgow,Mi Amigo's Mexican Grill,Phoenix,AZ,85004,3.0,,1
YyvpjiXO_lQuZxn6wqoPJw,"Ohya Sushi, Korean Grill & Bar",Phoenix,AZ,85054,,300.0,0
9yH1SL2paauMMuxHnV6cBA,Pizza Hut,Phoenix,AZ,85032,2.0,41.0,1
iXV2kGGyXJlKM8JKek-HNg,Centrico,Phoenix,AZ,85004,4.5,,1
dThrFTK_bqo1woPvUgY70g,Pomelo,Phoenix,AZ,85020,4.0,335.0,1
_xxwKeiIYty0O4odYQNyhw,Dunkin',Phoenix,AZ,85016,2.5,62.0,1
lORlFMAvKJKBaWefOfUrEg,The Coffee Studio,Phoenix,AZ,85016,4.0,9.0,0
DkIEhR8behaIoSexekWV0Q,La Grande Orange,Phoenix,AZ,85034,4.0,402.0,1
_YHMJ_bFgSoZbiZ6MDf2kw,Starbucks,Phoenix,AZ,85016,3.0,122.0,1
jIzygnVmajEXYmfsBNY_Gw,Most Wanted Taco Shop,Phoenix,AZ,85020,4.5,573.0,0
_fN2KAvWGIu54iuKMT6neg,Jetbox Market,Phoenix,AZ,85034,2.0,3.0,1
8bkL1u-OcHd-U6ZHBjRXlw,Sprouts Farmers Market Express,Phoenix,AZ,85054,3.5,5.0,1
uQSdrbikpinTwEWhA1A7FQ,Starbucks,Phoenix,AZ,85014,4.5,,1
7cK9uEV09iPmsTqOqmY3kQ,La Grande Orange Pizzeria,Phoenix,AZ,85018,4.5,850.0,1
1k53JbU9dNU0NvyBYKLhNw,Souper Salad,Phoenix,AZ,85032,2.5,5.0,0
2v-8QQfMLX2PCz-0S6gISQ,Papa John's Pizza,Phoenix,AZ,85051,2.5,15.0,1
flMyhwx9fHMXFU8586_26Q,Kwench Juice Cafe,Phoenix,AZ,85004,3.5,4.0,1
6yweSyPYdBMJd93_pGA2ng,Sprouts Farmers Market,Phoenix,AZ,85021,3.5,76.0,1
UcaLZaIwz5P0PXRT15AdeA,Kozy Cactus,Phoenix,AZ,85032,3.0,13.0,0
PepLYiTk-2j6Nb8JFVT9gQ,Little Caeser's,Phoenix,AZ,85016,,7.0,1
z6-reuC5BYf_Rth9gMBfgQ,St. Francis Restaurant,Phoenix,AZ,85012,4.0,1666.0,1
bFW8NsKCPjihVfzV53hLyQ,Jack in the Box,Phoenix,AZ,85051,2.0,,1
TIP1ZWjhAoJwpsNmpneAiQ,Mission Possible Cafe / A Nonprofit Restaurant,Phoenix,AZ,85007,4.5,43.0,1
-jghjupgk9DVw5M-dCr3mw,Ramiros Mexican Food,Phoenix,AZ,85032,3.0,26.0,1
FTA3Qoa7C4aTx_KE75nJ4Q,Fox News Sky Box,Phoenix,AZ,85034,2.5,,1
-Ma5JqzuI_3xIAtpNJfQ2g,Krachai Thai Kitchen,Phoenix,AZ,85053,4.5,255.0,1
C5bmtDRAtl5iMGmBCF5prw,May Garden Restaurant,Phoenix,AZ,85031,3.5,71.0,1
gW-LWcIT34bqM6yn26xTuQ,Bobaholic Milk Tea Lounge,Phoenix,AZ,85017,4.5,18.0,1
qeQjp9pa9PkyXDv9P5l4Ow,Yummies Yogurt,Phoenix,AZ,85044,3.5,44.0,1
gBEWJ4b2OvUmN4Oh7ju3hw,Iron Chef,Phoenix,AZ,85028,4.0,456.0,1
A46YFsVtON1EW_IUjDmSNw,Starbucks,Phoenix,AZ,85032,4.0,20.0,1
JkzqS4JDOpoHrj534rzvAA,International House of Food,Phoenix,AZ,85007,4.5,319.0,1
uM6RcG83zH3u18EI4LpL2A,Smart & Final Extra!,Phoenix,AZ,85009,3.5,12.0,1
